idDayValues,MachineID,Days,PowerRun,Operation,SmallStop,Fault,Break,Maintenance,Eat,Waiting,CheckMachinery,ChangeProductCode,Glue_CleaningPaper,MachineryEdit,Others,TargetDayHours,OEERatio,OKProductRatio,OutputRatio,ActivityRatio,Note
1320,1,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1321,2,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1322,3,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1323,4,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1324,5,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1325,6,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1326,7,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1327,8,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1328,9,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1329,10,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1330,11,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1331,12,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1332,13,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1333,14,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1334,15,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1335,16,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1336,1,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1337,2,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1338,3,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1339,4,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1340,5,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1341,6,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1342,7,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1343,8,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1344,9,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1345,10,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1346,11,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1347,12,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1348,13,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1349,14,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1350,15,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1351,16,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1352,1,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1353,2,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1354,3,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1355,4,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1356,5,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1357,6,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1358,7,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1359,8,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1360,9,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1361,10,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1362,11,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1363,12,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1364,13,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1365,14,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1366,15,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1367,16,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1368,1,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1369,2,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1370,3,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1371,4,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1372,5,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1373,6,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1374,7,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1375,8,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1376,9,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1377,10,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1378,11,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1379,12,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1380,13,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1381,14,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1382,15,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1383,16,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1384,1,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1385,2,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1386,3,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1387,4,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1388,5,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1389,6,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1390,7,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1391,8,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1392,9,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1393,10,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1394,11,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1395,12,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1396,13,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1397,14,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1398,15,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1399,16,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1400,1,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1401,2,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1402,3,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1403,4,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1404,5,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1405,6,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1406,7,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1407,8,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1408,9,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1409,10,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1410,11,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1411,12,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1412,13,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1413,14,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1414,15,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1415,16,2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1416,1,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1417,2,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1418,3,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1419,4,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1420,5,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1421,6,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1422,7,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1423,8,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1424,9,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1425,10,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1426,11,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1427,12,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1428,13,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1429,14,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1430,15,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1431,16,2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1432,1,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1433,2,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1434,3,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1435,4,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1436,5,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1437,6,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1438,7,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1439,8,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1440,9,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1441,10,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1442,11,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1443,12,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1444,13,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1445,14,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1446,15,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1447,16,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1448,1,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1449,2,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1450,3,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1451,4,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1452,5,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1453,6,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1454,7,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1455,8,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1456,9,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1457,10,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1458,11,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1459,12,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1460,13,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1461,14,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1462,15,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1463,16,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1464,1,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1465,2,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1466,3,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1467,4,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1468,5,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1469,6,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1470,7,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1471,8,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1472,9,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1473,10,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1474,11,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1475,12,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1476,13,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1477,14,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1478,15,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1479,16,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1480,1,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1481,2,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1482,3,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1483,4,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1484,5,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1485,6,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1486,7,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1487,8,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1488,9,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1489,10,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1490,11,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1491,12,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1492,13,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1493,14,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1494,15,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1495,16,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1496,1,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1497,2,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1498,3,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1499,4,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1500,5,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1501,6,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1502,7,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1503,8,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1504,9,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1505,10,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1506,11,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1507,12,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1508,13,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1509,14,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1510,15,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1511,16,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1512,1,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1513,2,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1514,3,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1515,4,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1516,5,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1517,6,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1518,7,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1519,8,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1520,9,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1521,10,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1522,11,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1523,12,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1524,13,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1525,14,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1526,15,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1527,16,2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1528,1,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1529,2,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1530,3,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1531,4,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1532,5,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1533,6,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1534,7,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1535,8,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1536,9,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1537,10,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1538,11,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1539,12,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1540,13,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1541,14,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1542,15,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1543,16,2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1544,1,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1545,2,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1546,3,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1547,4,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1548,5,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1549,6,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1550,7,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1551,8,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1552,9,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1553,10,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1554,11,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1555,12,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1556,13,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1557,14,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1558,15,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1559,16,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1560,1,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1561,2,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1562,3,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1563,4,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1564,5,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1565,6,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1566,7,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1567,8,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1568,9,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1569,10,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1570,11,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1571,12,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1572,13,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1573,14,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1574,15,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1575,16,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1576,1,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1577,2,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1578,3,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1579,4,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1580,5,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1581,6,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1582,7,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1583,8,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1584,9,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
1585,10,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,NULL
